name,category,subtype,lat,lon,addr_city,addr_province,addr_street,osm_type,osm_id
"Trụ sở ấp Láng Sim, xã Hồ Tràm",community_centre,,10.5373,107.41402,,,,node,13669260494
"Trụ sở ấp Ngãi Giao, xã Ngãi Giao",community_centre,,10.65243,107.24423,,,,node,13674044321
"Trụ sở ấp Phước An, xã Hồ Tràm",community_centre,,10.5289,107.40102,,,,node,13669260498
"Trụ sở ấp Phước Bình, xã Long Điền",community_centre,,10.46646,107.23388,,,,node,13805538472
"Trụ sở ấp Phước Bửu, xã Hồ Tràm",community_centre,,10.51874,107.40528,,,,node,13669260495
"Trụ sở ấp Phước Hòa, xã Hồ Tràm",community_centre,,10.53279,107.39686,,,,node,13669016022
"Trụ sở ấp Phước Hưng, xã Long Điền",community_centre,,10.47421,107.2374,,,,node,13806406625
"Trụ sở ấp Phước Lăng, xã Long Điền",community_centre,,10.47471,107.23032,,,,node,13806406624
"Trụ sở ấp Phước Lộc, xã Hồ Tràm",community_centre,,10.54046,107.41136,,,,node,13669260493
"Trụ sở ấp Phước Nghĩa, xã Long Điền",community_centre,,10.46205,107.23482,,,,node,13805538473
"Trụ sở ấp Phước Thuận, xã Hồ Tràm",community_centre,,10.52286,107.38438,,,,node,13669016019
"Trụ sở ấp Phước Tiến, xã Hồ Tràm",community_centre,,10.5292,107.40467,,,,node,13669260497
"Trụ sở ấp Phước Trinh, xã Long Điền",community_centre,,10.46269,107.24935,,,,node,13806406626
"Trụ sở ấp Phước Trung, xã Long Điền",community_centre,,10.46803,107.22763,,,,node,13805538471
"Trụ sở ấp Phước Tân, xã Hồ Tràm",community_centre,,10.5543,107.38734,,,,node,13669016026
"Trụ sở ấp Thạnh Sơn, xã Hồ Tràm",community_centre,,10.53585,107.40629,,,,node,13669260492
"Trụ sở ấp Tân An, xã Hồ Tràm",community_centre,,10.57325,107.38913,,,,node,13669016029
"Trụ sở ấp Tân Phước, xã Hồ Tràm",community_centre,,10.57171,107.38331,,,,node,13669016028
"Trụ sở ấp Tân Rú, xã Hồ Tràm",community_centre,,10.57236,107.36146,,,,node,13669016030
"Trụ sở ấp Tân Trung, xã Hồ Tràm",community_centre,,10.53569,107.38816,,,,node,13669016021
"Trụ sở ấp Vinh Thanh, xã Ngãi Giao",community_centre,,10.64694,107.24799,,,,node,13674044322
"Trụ sở ấp Việt Kiều, xã Hồ Tràm",community_centre,,10.54282,107.39524,,,,node,13669016023
"Trụ sở ấp Xuyên Phước Cơ, xã Hồ Tràm",community_centre,,10.52927,107.39034,,,,node,13669016020
"Trụ sở ấp Xóm Rẫy, xã Hồ Tràm",community_centre,,10.51249,107.40317,,,,node,13669260496
"Trụ sở ấp Ông Tô, xã Hồ Tràm",community_centre,,10.50351,107.3815,,,,node,13669016017
"Trụ sở ấp Đồng Trung, xã Long Điền",community_centre,,10.48497,107.24237,,,,node,13806406629
Tung Vai,community_centre,,23.06661,104.91932,,,,node,5294733031
Typical tribal house of the Co Tu,community_centre,,15.9295,107.66477,,,,node,12372781902
Tình báo vè chốt kinh ro,community_centre,,14.83216,108.19873,,,,node,5771427453
Tỉnh Đoàn Đắk Lắk,community_centre,,12.68551,108.05412,,,Đường Nguyễn Tất Thành,way,1415084798
Tổ 20 phường Dịch Vọng,community_centre,,21.03425,105.78477,,,,way,1507575311
Tổ 21 phường Dịch Vọng,community_centre,,21.03542,105.78969,,,,way,1229058060
Tổ 21 phường Dịch Vọng,community_centre,,21.03489,105.78549,,,,way,1507593278
Tổ 23 phường Dịch Vọng,community_centre,,21.03447,105.78839,,,,node,11397893948
Tổ 26 phường Dịch Vọng,community_centre,,21.03373,105.78556,,,,way,1507532536
Tổ 27 phường Dịch Vọng,community_centre,,21.03261,105.78673,,,,way,1507593455
Tổ dân phố 7 phường Điện Biên,community_centre,,21.03355,105.83347,Hà Nội,Thành phố Hà Nội,Phố Ông Ích Khiêm,node,12069918127
Tổ dân phố Hoàng 5 & 19,community_centre,,21.04495,105.7843,Hà Nội,Hà Nội,,node,11655061817
UB huyện Cần Giuộc,community_centre,,10.60314,106.666,,,Nguyễn Thị Bảy,node,5521468260
UBND Xã Ea Tam,community_centre,,13.01824,108.4227,,,,node,7424806087
UBND Xã Tân Khánh Trung,community_centre,,10.34426,105.68072,,Đồng Tháp,,node,5375597226
UBND huyện An Biên,community_centre,,9.81592,105.06367,,,,node,1274268771
UBND huyện Thạch Thành,community_centre,,20.12706,105.6608,,,,node,11052249151
UBND huyện Định Quán,community_centre,,11.20312,107.35762,,,,node,4713193694
UBND phường Minh An,community_centre,,15.87719,108.32746,,,,node,5645889523
UBND xã Lạc Thịnh,community_centre,,20.40548,105.56889,,,,node,11058022618
UBND xã Thành Trực,community_centre,,20.1817,105.64324,,,,node,11078202153
UBND xã Thạch Bình,community_centre,,20.16375,105.62003,,,,node,11055483948
UBND xã Thạch Lâm,community_centre,,20.32421,105.52252,,,,node,11051609375
UBND xã Thạch Sơn,community_centre,,20.1875,105.60757,,,,node,11052226236
UBND xã Thạch Tân,community_centre,,20.16229,105.6402,,,,node,11059916778
UBND xã Trà Vong,community_centre,,11.41128,106.03873,Tân Biên,Tây Ninh,Quốc Lộ 22B,way,595073034
UBND xã Tây Giang,community_centre,,13.9588,108.82946,,,,node,6426256741
Ubnd Phường Iakring,community_centre,,13.96733,107.99193,,,,node,6478318919
Ubnd Xã Đức Phong,community_centre,,14.92786,108.91812,,,,way,688621011
Uỷ Ban Nhân Dân phường Quán Bàu,community_centre,,18.69154,105.6712,,,,node,5134110622
Uỷ ban nhân dân xã Hóa Trung,community_centre,,21.66723,105.84193,,,,way,889965950
Vietnamese wedding,community_centre,,10.58146,107.55879,,,,node,4613109891
Viettel huyện Đồng Hỷ,community_centre,,21.62476,105.84465,,,,node,8244560923
Viện KSND Xuyên Mộc,community_centre,,10.53811,107.4069,,,,node,6434916086
Viện Kiểm sát Tp PLeiku,community_centre,,13.97771,107.99295,,,,way,689978163
Viện Nghiên cứu ĐT&BDCB Đà Nẵng,community_centre,,16.05828,108.2115,,,Đường Lê Đình Lý,node,4704803189
"Văn phòng Khu phố 1, 2, 3",community_centre,,10.84866,106.61563,,,,node,12963916762
"Văn phòng Khu phố 15, 16",community_centre,,10.85865,106.60997,,,,node,12964057691
Văn phòng Khu phố 2,community_centre,,10.94965,106.81786,,,,way,1041414655
Văn phòng Khu phố 2,community_centre,,10.95515,106.81777,,,,way,1041414657
Văn phòng Khu phố 3,community_centre,,10.92918,106.86422,,,,way,1046512803
Văn phòng Khu phố 3,community_centre,,10.90666,106.82978,,,,way,1047084822
Văn phòng Khu phố 4,community_centre,,10.9519,106.81978,,,Đường Hưng Đạo Vương,way,1033814267
Văn phòng Khu phố 4,community_centre,,10.94182,106.8715,,,,way,1040527271
Văn phòng Khu phố 5,community_centre,,10.95225,106.8093,,,,way,1041414662
Văn phòng Khu phố 5,community_centre,,10.9665,106.83998,,,,way,1047840524
"Văn phòng Khu phố 5, 6, 7",community_centre,,10.85948,106.67936,,,,node,12644495312
Văn phòng Khu phố 7,community_centre,,11.07339,106.78845,,,,way,1416882531
Văn phòng Liên Ấp Tân An - Tân Bình,community_centre,,10.26185,105.58632,Xã Lai Vung,Đồng Tháp,Đường số 11,way,1429676050
Văn phòng Ấp An Lợi B,community_centre,,10.31023,105.5404,,,Quốc lộ 54,node,13673365223
Văn phòng Ấp An Ninh,community_centre,,10.31853,105.52309,,,,way,1497017702
Văn phòng Ấp Tân Khánh,community_centre,,10.27069,105.60276,,,,way,1498677520
Văn phòng Ấp Tân Lợi,community_centre,,10.25392,105.59593,,,,way,922811911
Văn phòng Ấp Tân Mỹ,community_centre,,10.28585,105.60394,,,,way,1498677522
Văn phòng Ấp Tân Phú,community_centre,,10.28028,105.60209,,,,way,1498677521
chợ long hữu,community_centre,,10.80351,105.31017,,,,node,4536077592
hồ bơi quốc hùng,community_centre,,10.94465,108.08818,,,,node,5107587152
khu phố văn hóa phường 8,community_centre,,10.35353,106.37648,,,,node,4681992091
"khu vui chơi , sân bóng đá Xuân An",community_centre,,11.9342,108.43703,,,Nhà Chung,node,4564533290
kiến Đức,community_centre,,11.99637,107.51215,,,,node,5119888023
ngân hà,community_centre,,10.97863,108.1459,,,,node,5096866121
nhà thờ,community_centre,,10.35663,106.37333,,,Học Lạc,node,4532459294
nhà vă hóa thôn Bờ Hồ,community_centre,,21.67777,105.44252,,,,way,1270643445
nhà văn hóa thôn Ba Khe,community_centre,,21.66729,105.40375,,,,way,1270650369
nhà văn hóa thôn Hội Trường,community_centre,,21.6703,105.42326,,,,way,1266721708
nhà văn hóa thôn Khuôn Phầy,community_centre,,21.66746,105.44118,,,,node,11051516154
nhà văn hóa thôn Miền Tây,community_centre,,21.66397,105.42107,,,,way,1270647301
nhà văn hóa thôn Tân Quang,community_centre,,21.62103,105.42012,,,,node,13288730134
nhà văn hóa thôn hội trường,community_centre,,21.67035,105.42332,,,,node,11799764374
nhà văn hóa thôn Đoàn Kết,community_centre,,21.67353,105.4297,,,,way,1270639753
nhà văn hóa thôn đèo mon,community_centre,,21.66098,105.38844,,,,way,1270664305
nhà văn hóa tổ 16,community_centre,,21.05609,105.8694,Hà Nội,,ngõ 268/56/7,way,701544807
nhà văn hóa xã Kháng Nhật,community_centre,,21.66874,105.42709,,,,way,1268882608
sân vận động DươngNội,community_centre,,20.98028,105.74887,,,,node,6516239587
thế giới tuổi trẻ,community_centre,,10.938,108.28655,,,Huỳnh Tấn Phát,node,5076639621
trung tâm giáo dục nghề nghiệp giáo dục thường xuyên ninh kiều,community_centre,,10.02644,105.77095,,,,node,5202277188
trung tâm thương mại vung tàu,community_centre,,10.3607,107.0754,,,,node,4478278789
trung tâm văn hóa - điện ảnh tĩnh hà tĩnh,community_centre,,18.33974,105.89844,tp Hà Tĩnh,,đường phan đình phùng,node,5372135862
Áo cưới nguyễn,community_centre,,10.83779,107.23666,,,Quốc lộ 56,node,5936374587
Điểm Văn hóa - Thể thao Cụm dân cư số 3,community_centre,,21.14206,106.07539,Bắc Ninh,Bac Ninh,,way,1474081500
Điểm sinh hoạt Khu phố 12A,community_centre,,10.76822,106.66267,,,,node,13908745657
Điểm sinh hoạt cộng đồng Tổ dân phố số 19,community_centre,,21.07419,105.88719,,,,way,1249531165
Đoàn Nguyễn Tuấn,community_centre,,10.63169,106.65887,,,,node,4648683994
Đình Giang Liễu,community_centre,,21.16174,106.12766,,,,way,1354185336
Đình Làng Tú Luông,community_centre,,10.91858,108.08831,,,,way,1436504198
Đình làng Khu 10,community_centre,,21.17419,106.07023,Bắc Ninh,Bac Ninh,,node,12694082720
Đình làng Khu 10,community_centre,,21.17429,106.07016,Bắc Ninh,Bac Ninh,,way,1472951322
Đình làng Sơn Thắng,community_centre,,19.43459,105.76276,,,,way,1495319913
Đình Đương,community_centre,,21.28723,105.3944,,,,way,1200042988
Đình Đại Phúc,community_centre,,21.17608,106.07755,Bắc Ninh,Bac Ninh,Đường Trần Hưng Đạo,node,12350371831
Đình Đại Phúc,community_centre,,21.17602,106.07758,Bắc Ninh,Bac Ninh,Đường Trần Hưng Đạo,way,1465120939
Đồ Gỗ Cao Cường,community_centre,,20.29897,106.21956,,,đường Đen,node,4716668195
"בית חב""ד הוי אן",community_centre,,15.87527,108.32788,,,,node,5544625021
Ấp Văn Hoá-Ấp Tây,community_centre,,10.51848,107.20409,,,Đường số 40,node,4210832689
Ủy ban nhân dân phường Đồng Bẩm,community_centre,,21.61117,105.84017,,,,node,9028664971
Ủy ban nhân dân xã Phúc Xuân,community_centre,,21.57806,105.75925,,,,node,9028277945
ủy ban nhân dân phường 3,community_centre,,10.35892,106.37322,,,Phan Bội Châu,node,4532521389
ủy ban xã an thanh Thuỷ,community_centre,,10.33822,106.52058,,,,node,5942124987
